count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
88	JAAOOA010001020.1	91576	92522	91572	92517	+	4.6e-192	936	945
89	JAAOOA010001102.1	31445	30520	31448	30491	-	5.7e-217	945	957
90	JAAOOA010001102.1	31445	30520	31445	30491	-	5.7e-217	945	954
91	JAAOOA010001212.1	61111	62051	61107	62064	+	7.5e-241	945	957
92	JAAOOA010001212.1	61111	62051	61110	62064	+	7.5e-241	945	954
93	JAAOOA010001212.1	75679	76619	75675	76638	+	1.3e-240	944	963
94	JAAOOA010001212.1	75679	76619	75678	76638	+	1.3e-240	944	960
95	JAAOOA010001212.1	75679	76619	75762	76638	+	1.3e-240	944	876
96	JAAOOA010001367.1	45662	44716	45665	44720	-	1.2e-193	936	945
97	JAAOOA010001427.1	113768	112833	113768	112832	-	2.2e-161	941	936
98	JAAOOA010001484.1	16484	15539	16487	15578	-	1.1e-190	936	909
99	JAAOOA010001776.1	60487	61419	60372	61419	+	1.1e-138	927	1047
100	JAAOOA010001776.1	60487	61419	60474	61419	+	1.1e-138	927	945
101	JAAOOA010001912.1	71264	70329	71276	70328	-	1.2e-143	927	948
102	JAAOOA010001912.1	43510	42575	43522	42574	-	1.5e-143	927	948
103	JAAOOA010002051.1	46534	47465	46521	47406	+	4.5e-138	927	885
104	JAAOOA010002688.1	22948	23883	22947	23883	+	2.2e-161	941	936
105	JAAOOA010003553.1	21865	22798	21864	22737	+	5.7e-208	936	873
