count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
115	JH561942.1	181611	180712	181616	180677	-	7.8e-103	866	939
116	JH561942.1	181611	180712	181604	180677	-	7.8e-103	866	927
117	JH561942.1	282992	283902	282984	283923	+	5.8e-97	887	939
118	JH561942.1	282992	283902	283035	283923	+	5.8e-97	887	888
119	JH561942.1	249925	249010	249925	248986	-	1.3e-96	872	939
120	JH561942.1	249925	249010	249913	248986	-	1.3e-96	872	927
121	JH561942.1	261795	260881	261795	260865	-	1.5e-91	879	930
122	JH562022.1	364987	364063	364993	364063	-	1.1e-163	916	930
123	JH562022.1	309820	310744	309813	310743	+	2.7e-162	915	930
124	JH562022.1	520152	521076	520145	521090	+	3.7e-161	916	945
125	JH562022.1	838627	839552	838620	839592	+	3.8e-161	916	972
126	JH562022.1	838627	839552	838686	839592	+	3.8e-161	916	906
127	JH562022.1	565997	566921	565993	566935	+	2.1e-158	917	942
128	JH562022.1	565997	566921	566014	566935	+	2.1e-158	917	921
129	JH562022.1	565997	566921	566020	566935	+	2.1e-158	917	915
130	JH562022.1	702764	701841	702776	701825	-	2.7e-157	915	951
131	JH562022.1	702764	701841	702770	701825	-	2.7e-157	915	945
132	JH562022.1	36625	37549	36618	37548	+	1.1e-155	912	930
133	JH562022.1	199010	199935	198961	199933	+	2.7e-155	916	972
134	JH562022.1	199010	199935	199003	199933	+	2.7e-155	916	930
135	JH562022.1	121784	122708	121777	122707	+	5.9e-153	914	930
136	JH562022.1	452454	453379	452417	453395	+	1.3e-152	918	978
137	JH562022.1	452454	453379	452447	453395	+	1.3e-152	918	948
138	JH562022.1	418496	419421	418489	419419	+	6e-151	918	930
139	JH562041.1	91346	92250	91348	92254	+	1.9e-171	910	906
140	JH562041.1	91346	92250	91366	92254	+	1.9e-171	910	888
141	JH562054.1	568434	569360	568427	569369	+	2.5e-179	921	942
142	JH562194.1	52838	51912	52842	51909	-	1e-181	918	933
143	JH562194.1	52838	51912	52782	51909	-	1e-181	918	873
144	JH562194.1	96915	97842	96910	97843	+	3.3e-181	918	933
145	JH562194.1	96915	97842	96970	97843	+	3.3e-181	918	873
146	JH562314.1	177331	176408	177337	176404	-	5.6e-183	910	933
147	JH562314.1	268485	269411	268481	269414	+	2.2e-179	914	933
148	JH562314.1	101011	100096	101062	100084	-	3e-179	903	978
149	JH562314.1	101011	100096	101050	100084	-	3e-179	903	966
150	JH562314.1	101011	100096	100990	100084	-	3e-179	903	906
151	JH562435.1	70722	71648	70721	71660	+	9.5e-178	921	939
152	JH562435.1	124959	124033	124959	124008	-	1.4e-176	918	951
153	JH562435.1	39544	40470	39543	40482	+	9.4e-175	920	939
154	JH562435.1	175475	176395	175474	176407	+	2.6e-162	921	933
155	JH562435.1	1003990	1003064	1003990	1003051	-	1.2e-159	918	939
156	JH562435.1	1245943	1246871	1245942	1246884	+	4.4e-153	923	942
157	JH562435.1	1148427	1147511	1148425	1147486	-	5.2e-146	895	939
158	JH562435.1	1148427	1147511	1148389	1147486	-	5.2e-146	895	903
159	JH562435.1	773030	773948	772927	773908	+	5.3e-134	900	981
160	JH562435.1	773030	773948	773029	773908	+	5.3e-134	900	879
161	JH562459.1	74257	73333	74257	73306	-	1.4e-133	915	951
162	JH562459.1	74257	73333	74221	73306	-	1.4e-133	915	915
163	JH562470.1	359979	360906	359972	360914	+	1.1e-184	919	942
164	JH562470.1	498237	499165	498230	499169	+	4.6e-184	920	939
165	JH562470.1	51177	52104	51170	52109	+	1.1e-181	921	939
166	JH562470.1	222918	223842	222908	223847	+	7.5e-179	916	939
167	JH562470.1	309300	310227	309293	310232	+	3.1e-177	921	939
168	JH562470.1	14453	15377	14443	15382	+	1.3e-171	916	939
169	JH562470.1	105265	106181	105258	106176	+	1.4e-171	919	918
170	JH562605.1	76400	77322	76297	77368	+	2.9e-172	915	1071
171	JH562605.1	76400	77322	76309	77368	+	2.9e-172	915	1059
172	JH562605.1	76400	77322	76399	77368	+	2.9e-172	915	969
173	JH562605.1	76400	77322	76477	77368	+	2.9e-172	915	891
174	JH562605.1	76400	77322	76492	77368	+	2.9e-172	915	876
175	JH562795.1	12532	13454	12521	13460	+	1.5e-167	913	939
176	JH562795.1	12532	13454	12524	13460	+	1.5e-167	913	936
177	JH562819.1	20893	21825	20886	21837	+	6.7e-158	917	951
178	JH563154.1	30273	29348	30372	29337	-	2.7e-213	916	1035
179	JH563154.1	30273	29348	30321	29337	-	2.7e-213	916	984
180	JH563154.1	30273	29348	30279	29337	-	2.7e-213	916	942
181	JH563226.1	229384	230306	229383	230325	+	1e-177	917	942
182	JH563226.1	229384	230306	229419	230325	+	1e-177	917	906
183	JH563315.1	312760	313688	312759	313692	+	1.2e-200	924	933
184	JH563315.1	131222	132144	131215	132169	+	1.4e-190	912	954
185	JH563315.1	206095	207017	206088	207018	+	1.1e-189	914	930
186	JH563315.1	171326	170405	171332	170399	-	7.6e-189	908	933
187	JH563315.1	361322	362250	361321	362254	+	2.2e-188	924	933
188	JH563315.1	264405	265310	264338	265334	+	8.7e-185	905	996
189	JH563315.1	264405	265310	264398	265334	+	8.7e-185	905	936
190	JH563315.1	225534	226455	225521	226463	+	2.9e-177	916	942
191	JH563326.1	43744	42820	43748	42782	-	6.6e-161	909	966
192	JH563326.1	43744	42820	43742	42782	-	6.6e-161	909	960
193	JH563326.1	43744	42820	43724	42782	-	6.6e-161	909	942
194	JH563326.1	43744	42820	43706	42782	-	6.6e-161	909	924
195	JH563326.1	11994	11074	11998	11035	-	9e-156	908	963
196	JH563326.1	11994	11074	11992	11035	-	9e-156	908	957
197	JH563326.1	11994	11074	11974	11035	-	9e-156	908	939
198	JH563326.1	11994	11074	11956	11035	-	9e-156	908	921
199	JH563634.1	300059	299135	300140	299066	-	3.3e-209	917	1074
200	JH563634.1	300059	299135	300065	299066	-	3.3e-209	917	999
201	JH563634.1	300059	299135	299966	299066	-	3.3e-209	917	900
202	JH563634.1	265996	265075	266029	265066	-	1e-199	917	963
203	JH563634.1	265996	265075	266023	265066	-	1e-199	917	957
204	JH563634.1	265996	265075	266002	265066	-	1e-199	917	936
205	JH563634.1	313746	312823	313749	312816	-	7.4e-185	924	933
206	JH563634.1	353760	352837	353763	352830	-	9.5e-185	924	933
207	JH563634.1	417066	416143	417069	416136	-	2.3e-182	924	933
208	JH563799.1	245439	244543	245447	244493	-	3.7e-106	862	954
209	JH563799.1	221083	221990	221042	221978	+	4.4e-90	888	936
210	JH563799.1	221083	221990	221069	221978	+	4.4e-90	888	909
211	JH563831.1	273206	274119	273208	274114	+	4.7e-170	903	906
212	JH563831.1	273206	274119	273220	274114	+	4.7e-170	903	894
213	JH563831.1	158482	159391	158474	159392	+	4.1e-155	906	918
214	JH563831.1	184202	185118	184102	185116	+	2.2e-133	911	1014
215	JH563831.1	184202	185118	184201	185116	+	2.2e-133	911	915
216	JH563831.1	184202	185118	184207	185116	+	2.2e-133	911	909
217	JH563831.1	184202	185118	184225	185116	+	2.2e-133	911	891
218	JH563885.1	91164	90272	91176	90240	-	8.2e-110	878	936
219	JH563885.1	91164	90272	91173	90240	-	8.2e-110	878	933
220	JH563885.1	71675	72572	71647	72607	+	3.5e-104	860	960
221	JH563885.1	229906	228990	229931	228977	-	5.7e-87	880	954
222	JH563926.1	51456	50535	51462	50517	-	1.1e-204	908	945
223	JH563961.1	179957	180885	179950	180931	+	2.3e-186	908	981
224	JH563961.1	58000	57073	58007	57059	-	3.3e-172	915	948
225	JH563961.1	58000	57073	58004	57059	-	3.3e-172	915	945
226	JH563965.1	4265	3361	4320	3354	-	1.6e-192	892	966
227	JH563965.1	4265	3361	4302	3354	-	1.6e-192	892	948
228	JH563965.1	4265	3361	4245	3354	-	1.6e-192	892	891
229	JH563999.1	152095	153020	152043	153054	+	4.7e-181	912	1011
230	JH563999.1	152095	153020	152088	153054	+	4.7e-181	912	966
231	JH563999.1	37199	38127	37176	38148	+	7e-180	922	972
232	JH563999.1	37199	38127	37200	38148	+	7e-180	922	948
233	JH564062.1	22063	21149	22189	21136	-	1.1e-185	910	1053
234	JH564062.1	22063	21149	22063	21136	-	1.1e-185	910	927
235	AAGV03040347.1	995	76	1001	89	-	7.3e-206	900	912
236	JH564066.1	40855	41783	40856	41798	+	9.5e-193	921	942
237	JH564066.1	138624	137702	138642	137667	-	9.7e-188	907	975
238	JH564157.1	319716	320640	319710	320643	+	2.9e-178	911	933
239	JH564279.1	205435	204507	205441	204502	-	1.8e-183	921	939
240	JH564279.1	55227	54302	55236	54297	-	1.8e-179	918	939
241	JH564279.1	222371	221445	222379	221440	-	3.3e-174	921	939
242	JH564335.1	74808	73883	74813	73871	-	1.6e-209	919	942
243	JH564335.1	106765	107692	106759	107701	+	4.9e-208	922	942
244	JH564335.1	81832	80905	81837	80862	-	4.6e-205	920	975
245	JH564335.1	81832	80905	81762	80862	-	4.6e-205	920	900
246	JH564335.1	81832	80905	81738	80862	-	4.6e-205	920	876
247	JH564335.1	66253	67179	66246	67188	+	3.6e-203	921	942
248	JH564335.1	162418	161493	162424	161476	-	1.8e-202	918	948
249	JH564335.1	29190	28264	29205	28257	-	4.1e-199	917	948
250	JH564485.1	379747	378839	379775	378815	-	8e-167	894	960
251	JH564485.1	379747	378839	379772	378815	-	8e-167	894	957
252	JH564485.1	108206	107289	108222	107265	-	1.1e-165	892	957
253	JH564485.1	132714	131788	132658	131695	-	1.6e-112	916	963
254	JH564614.1	17258	16331	17263	16327	-	1.2e-167	921	936
255	JH564757.1	55650	56572	55538	56612	+	4.8e-187	909	1074
256	JH564757.1	55650	56572	55643	56612	+	4.8e-187	909	969
257	JH564825.1	97140	96218	97140	96186	-	4e-133	914	954
258	JH564825.1	97140	96218	97104	96186	-	4e-133	914	918
259	JH564825.1	97140	96218	97059	96186	-	4e-133	914	873
260	JH564865.1	815155	814226	815155	814234	-	7.3e-172	925	921
261	JH564865.1	472361	471437	472367	471398	-	8.4e-168	916	969
262	JH564865.1	472361	471437	472346	471398	-	8.4e-168	916	948
263	JH564865.1	254427	253502	254433	253485	-	8.4e-165	919	948
264	JH564865.1	254427	253502	254412	253485	-	8.4e-165	919	927
265	JH564865.1	622010	621087	622025	621086	-	5.3e-162	916	939
266	JH564865.1	622010	621087	622016	621086	-	5.3e-162	916	930
267	JH564865.1	732648	731724	732654	731724	-	1.9e-161	916	930
268	JH564865.1	420482	421406	420475	421405	+	1.7e-159	915	930
269	JH564865.1	657871	656948	657877	656947	-	2.5e-159	916	930
270	JH564865.1	303972	303048	303978	303018	-	3.2e-155	912	960
271	JH564865.1	303972	303048	303957	303018	-	3.2e-155	912	939
272	JH564865.1	168234	167310	168258	167310	-	8.1e-155	917	948
273	JH564865.1	168234	167310	168240	167310	-	8.1e-155	917	930
274	JH564917.1	196657	197579	196641	197589	+	1.1e-198	905	948
275	JH564917.1	181777	182702	181731	182709	+	1.1e-191	918	978
276	JH564917.1	181777	182702	181761	182709	+	1.1e-191	918	948
277	JH564917.1	121625	120700	121640	120704	-	2.2e-191	919	936
278	JH564917.1	73345	74268	73296	74223	+	9.7e-191	914	927
279	JH564917.1	73345	74268	73329	74223	+	9.7e-191	914	894
280	JH564917.1	140474	141394	140467	141406	+	1.5e-185	902	939
281	JH564917.1	102392	101470	102397	101458	-	7.6e-178	907	939
282	JH565041.1	1079982	1079061	1080048	1079040	-	1.2e-199	912	1008
283	JH565041.1	1079982	1079061	1079988	1079040	-	1.2e-199	912	948
284	JH565041.1	379020	378090	379018	378091	-	9.9e-188	919	927
285	JH565041.1	601492	602421	601493	602429	+	1.9e-179	919	936
286	JH565041.1	844908	843983	844914	843981	-	1.8e-177	916	933
287	JH565041.1	234540	235466	234530	235472	+	4.7e-175	915	942
288	JH565041.1	234540	235466	234533	235472	+	4.7e-175	915	939
289	JH565041.1	113276	114203	113236	114220	+	4e-172	916	984
290	JH565041.1	113276	114203	113275	114220	+	4e-172	916	945
291	JH565041.1	949111	948187	949192	948151	-	3.4e-159	917	1041
292	JH565041.1	949111	948187	949117	948151	-	3.4e-159	917	966
293	JH565041.1	949111	948187	949075	948151	-	3.4e-159	917	924
294	JH565041.1	35466	36389	35461	36427	+	6e-157	909	966
295	JH565041.1	35466	36389	35467	36427	+	6e-157	909	960
296	JH565041.1	35466	36389	35485	36427	+	6e-157	909	942
297	JH565041.1	35466	36389	35503	36427	+	6e-157	909	924
298	JH565041.1	898366	899292	898347	899331	+	2.2e-153	921	984
299	JH565041.1	898366	899292	898365	899331	+	2.2e-153	921	966
300	JH565072.1	55824	56747	55813	56740	+	2.8e-155	914	927
301	JH565231.1	337078	336150	337091	336143	-	1.9e-194	920	948
302	JH565231.1	226656	227583	226634	227597	+	4.1e-191	920	963
303	JH565231.1	226656	227583	226655	227597	+	4.1e-191	920	942
304	JH565231.1	350632	349706	350647	349699	-	1.6e-183	916	948
305	JH565231.1	120302	119373	120299	119360	-	1.5e-177	923	939
306	JH565231.1	88888	87959	88885	87946	-	2e-177	923	939
307	JH565231.1	164380	163451	164377	163438	-	2.9e-177	922	939
308	JH565231.1	416417	417338	416402	417365	+	7.5e-177	921	963
309	JH565231.1	250061	250982	250039	250996	+	8.3e-177	920	957
310	JH565231.1	250061	250982	250060	250996	+	8.3e-177	920	936
311	JH565231.1	133286	132357	133283	132344	-	4.5e-176	923	939
312	JH565231.1	44238	43312	44238	43305	-	7e-168	920	933
313	JH565487.1	525518	526441	525511	526468	+	7.6e-212	915	957
314	JH565487.1	114433	113508	114442	113497	-	1.3e-169	915	945
315	JH565487.1	366689	367612	366688	367630	+	2.6e-143	913	942
316	JH565487.1	366689	367612	366724	367630	+	2.6e-143	913	906
317	JH565498.1	512727	513645	512720	513671	+	1.1e-188	918	951
318	JH565498.1	129947	130867	129940	130870	+	2.4e-187	920	930
319	JH565498.1	13588	14506	13582	14527	+	7.7e-184	915	945
320	JH565498.1	476727	475808	476733	475797	-	4.2e-176	919	936
321	JH565498.1	438251	439166	438244	439171	+	3.2e-173	915	927
322	JH565498.1	344782	345702	344775	345648	+	1.5e-165	915	873
323	JH565498.1	208056	207141	208062	207120	-	2.4e-154	915	942
324	JH565509.1	13394	14313	13370	14318	+	1.3e-195	896	948
325	JH565520.1	145270	144351	145275	144303	-	2e-201	907	972
326	JH565520.1	145270	144351	145176	144303	-	2e-201	907	873
327	JH565520.1	30927	31841	30920	31886	+	2e-196	908	966
328	JH565525.1	100258	99333	100264	99346	-	4.9e-209	919	918
329	JH565556.1	32915	31994	32970	32064	-	4.5e-149	912	906
330	JH565603.1	259967	259044	259984	259039	-	3.7e-165	907	945
331	JH565603.1	259967	259044	259957	259039	-	3.7e-165	907	918
332	JH565603.1	250726	249805	250743	249804	-	1e-163	907	939
333	JH565603.1	250726	249805	250716	249804	-	1e-163	907	912
334	JH565603.1	250726	249805	250677	249804	-	1e-163	907	873
335	JH565603.1	274093	273170	274110	273171	-	2.3e-162	907	939
336	JH565603.1	274093	273170	274083	273171	-	2.3e-162	907	912
337	JH565603.1	285170	284249	285187	284248	-	1.1e-161	907	939
338	JH565603.1	285170	284249	285160	284248	-	1.1e-161	907	912
339	JH565603.1	185896	186815	185812	186823	+	2.3e-159	910	1011
340	JH565603.1	185896	186815	185845	186823	+	2.3e-159	910	978
341	JH565603.1	185896	186815	185878	186823	+	2.3e-159	910	945
342	JH565603.1	185896	186815	185905	186823	+	2.3e-159	910	918
343	JH565603.1	185896	186815	185950	186823	+	2.3e-159	910	873
344	JH565603.1	226462	225543	226481	225542	-	9.5e-149	906	939
345	JH565603.1	226462	225543	226454	225542	-	9.5e-149	906	912
346	JH565632.1	86557	87483	86556	87471	+	2e-182	916	915
347	JH565892.1	144709	145634	144702	145632	+	2.4e-156	914	930
348	JH565892.1	66484	67407	66477	67407	+	1.4e-154	910	930
349	JH566113.1	191736	192658	191717	192656	+	2.5e-115	907	939
350	JH566113.1	84469	85365	84460	85414	+	2.8e-103	862	954
351	JH566113.1	105367	104475	105407	104456	-	2.2e-88	859	951
352	JH566113.1	105367	104475	105380	104456	-	2.2e-88	859	924
353	JH566149.1	475688	474777	475720	474769	-	6.6e-123	867	951
354	JH566149.1	475688	474777	475648	474769	-	6.6e-123	867	879
355	JH566149.1	195680	194748	195694	194728	-	1.4e-120	895	966
356	JH566149.1	195680	194748	195622	194728	-	1.4e-120	895	894
357	JH566149.1	133888	134820	133873	134839	+	8.9e-120	894	966
358	JH566149.1	133888	134820	133879	134839	+	8.9e-120	894	960
359	JH566149.1	133888	134820	133945	134839	+	8.9e-120	894	894
360	JH566149.1	450131	449221	450159	449181	-	1.3e-116	879	978
361	JH566149.1	450131	449221	450096	449181	-	1.3e-116	879	915
362	JH566149.1	450131	449221	450075	449181	-	1.3e-116	879	894
363	JH566149.1	450131	449221	450054	449181	-	1.3e-116	879	873
364	JH566149.1	500239	499342	500262	499320	-	1.6e-112	863	942
365	JH566149.1	160568	161493	160548	161502	+	4e-112	892	954
366	JH566149.1	406896	405964	406932	405942	-	5.5e-111	902	990
367	JH566149.1	406896	405964	406908	405942	-	5.5e-111	902	966
368	JH566149.1	169800	168889	169876	168877	-	3.2e-95	894	999
369	JH566149.1	169800	168889	169840	168877	-	3.2e-95	894	963
370	JH566149.1	169800	168889	169837	168877	-	3.2e-95	894	960
371	JH566149.1	169800	168889	169777	168877	-	3.2e-95	894	900
372	JH566149.1	148865	149777	148789	149788	+	1.1e-93	894	999
373	JH566149.1	148865	149777	148825	149788	+	1.1e-93	894	963
374	JH566149.1	148865	149777	148828	149788	+	1.1e-93	894	960
375	JH566149.1	148865	149777	148888	149788	+	1.1e-93	894	900
376	JH566149.1	304243	303328	304276	303316	-	1.8e-92	894	960
377	JH566149.1	304243	303328	304216	303316	-	1.8e-92	894	900
378	JH566149.1	417823	418735	417816	418785	+	5.2e-91	884	969
379	JH566149.1	417823	418735	417843	418785	+	5.2e-91	884	942
380	JH566149.1	417823	418735	417858	418785	+	5.2e-91	884	927
381	JH566149.1	344994	344076	345027	344022	-	1.9e-87	895	1005
382	JH566149.1	344994	344076	344967	344022	-	1.9e-87	895	945
383	JH566259.1	2384	1463	2446	1459	-	2.2e-105	890	987
384	JH566259.1	2384	1463	2404	1459	-	2.2e-105	890	945
385	JH566288.1	284874	283946	284878	283939	-	8.6e-192	921	939
386	JH566288.1	15548	16473	15541	16489	+	3.4e-183	921	948
387	JH566288.1	15548	16473	15583	16489	+	3.4e-183	921	906
388	JH566288.1	436236	435327	436234	435304	-	2.9e-182	905	930
389	JH566288.1	436236	435327	436183	435304	-	2.9e-182	905	879
390	JH566288.1	346611	345696	346736	345674	-	1.7e-180	912	1062
391	JH566288.1	346611	345696	346628	345674	-	1.7e-180	912	954
392	JH566288.1	346611	345696	346604	345674	-	1.7e-180	912	930
393	JH566288.1	209530	210456	209523	210465	+	8.8e-177	922	942
394	JH566288.1	711712	712625	711707	712637	+	2e-175	911	930
395	JH566288.1	144239	145165	144232	145174	+	4.3e-174	920	942
396	JH566288.1	499461	500371	499462	500401	+	2e-172	911	939
397	JH566288.1	499461	500371	499513	500401	+	2e-172	911	888
398	JH566288.1	630544	631461	630498	631482	+	6.2e-171	911	984
399	JH566288.1	630544	631461	630543	631482	+	6.2e-171	911	939
400	JH566290.1	1371609	1370682	1371731	1370678	-	2e-192	922	1053
401	JH566290.1	1371609	1370682	1371716	1370678	-	2e-192	922	1038
402	JH566290.1	1371609	1370682	1371623	1370678	-	2e-192	922	945
403	JH566290.1	1371609	1370682	1371590	1370678	-	2e-192	922	912
404	JH566290.1	1083618	1082691	1083632	1082687	-	2e-192	923	945
405	JH566290.1	1136013	1135085	1136026	1135081	-	3.4e-188	922	945
406	JH566290.1	1017056	1016130	1017061	1016128	-	9.1e-188	916	933
407	JH566290.1	1301595	1302523	1301591	1302563	+	1e-166	920	972
408	JH566290.1	1301595	1302523	1301597	1302563	+	1e-166	920	966
