count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
81	CM000462.1	218646417	218647414	218646469	218647408	+	4.2e-173	955	939
82	CM000462.1	219023889	219024906	219023902	219024898	+	3.9e-172	971	996
83	CM000462.1	219023889	219024906	219023941	219024898	+	3.9e-172	971	957
84	CM000462.1	219113389	219112372	219113375	219112379	-	5.6e-172	971	996
85	CM000462.1	219113389	219112372	219113336	219112379	-	5.6e-172	971	957
86	CM000462.1	130081928	130082926	130081895	130082927	+	3.6e-170	950	1032
87	CM000462.1	130081928	130082926	130081967	130082927	+	3.6e-170	950	960
88	CM000462.1	130081928	130082926	130082000	130082927	+	3.6e-170	950	927
89	CM000462.1	130081928	130082926	130082024	130082927	+	3.6e-170	950	903
90	CM000462.1	218512343	218513331	218512335	218513343	+	2.4e-169	951	1008
91	CM000462.1	218512343	218513331	218512380	218513343	+	2.4e-169	951	963
92	CM000462.1	218895520	218896487	218895543	218896482	+	7.9e-168	947	939
93	CM000462.1	218895520	218896487	218895564	218896482	+	7.9e-168	947	918
94	CM000462.1	218895520	218896487	218895579	218896482	+	7.9e-168	947	903
95	CM000462.1	219220408	219219443	219220385	219219449	-	2.7e-166	939	936
96	CM000462.1	219220408	219219443	219220349	219219449	-	2.7e-166	939	900
97	CM000462.1	218230488	218229537	218230463	218229539	-	8.9e-166	909	924
98	CM000462.1	129891197	129890219	129891164	129890210	-	4.2e-162	935	954
99	CM000462.1	218275711	218274747	218275688	218274743	-	7e-159	923	945
100	CM000462.1	218275711	218274747	218275652	218274743	-	7e-159	923	909
101	CM000462.1	218367587	218366608	218367633	218366619	-	3.7e-153	955	1014
102	CM000462.1	218367587	218366608	218367546	218366619	-	3.7e-153	955	927
103	CM000462.1	218367587	218366608	218367510	218366619	-	3.7e-153	955	891
104	CM000462.1	130027886	130026904	130027855	130026880	-	1.1e-151	939	975
105	CM000462.1	218177070	218178055	218177164	218178046	+	2.2e-151	934	882
106	CM000462.1	218290375	218291346	218290399	218291344	+	5.8e-143	935	945
107	CM000462.1	218290375	218291346	218290417	218291344	+	5.8e-143	935	927
108	CM000462.1	218290375	218291346	218290420	218291344	+	5.8e-143	935	924
109	CM000463.1	232743412	232742424	232743398	232742366	-	6.4e-188	932	1032
110	CM000463.1	232743412	232742424	232743362	232742366	-	6.4e-188	932	996
111	CM000463.1	90207397	90208391	90207540	90208443	+	3e-186	962	903
112	CM000463.1	232727846	232726845	232727832	232726857	-	2.7e-184	956	975
113	CM000463.1	232727846	232726845	232727796	232726857	-	2.7e-184	956	939
114	CM000464.1	95560506	95561508	95560557	95561484	+	9.2e-181	963	927
115	CM000464.1	95560506	95561508	95560578	95561484	+	9.2e-181	963	906
116	CM000464.1	95588616	95589610	95588659	95589610	+	1.7e-175	954	951
117	CM000464.1	95588616	95589610	95588680	95589610	+	1.7e-175	954	930
118	CM000464.1	122797135	122798121	122797271	122798189	+	4.7e-173	950	918
119	CM000464.1	75411156	75410188	75411037	75410149	-	5e-172	929	888
120	CM000464.1	95175868	95176869	95175911	95176841	+	6.8e-171	964	930
121	CM000464.1	95444720	95445708	95444761	95445727	+	1.3e-170	949	966
122	CM000464.1	95373883	95374871	95373905	95374850	+	8.6e-167	948	945
123	CM000464.1	95373883	95374871	95373920	95374850	+	8.6e-167	948	930
124	CM000464.1	95221413	95222394	95221444	95222386	+	6.5e-165	938	942
125	CM000464.1	95238102	95239089	95238140	95239073	+	3.8e-163	941	933
126	CM000464.1	95481552	95482536	95481592	95482558	+	7.5e-162	956	966
127	CM000464.1	95355312	95356300	95355306	95356284	+	7.4e-160	940	978
128	CM000464.1	95355312	95356300	95355354	95356284	+	7.4e-160	940	930
129	CM000464.1	95257425	95258414	95257463	95258405	+	3.4e-159	945	942
130	CM000464.1	95297115	95298099	95297153	95298086	+	4.6e-153	940	933
131	CM000466.1	175309343	175310333	175309395	175310343	+	7.4e-194	940	948
132	CM000466.1	175280165	175279170	175280110	175279162	-	9.4e-189	945	948
133	CM000466.1	174892283	174891290	174892240	174891304	-	7.1e-178	956	936
134	CM000467.1	29131631	29130643	29131584	29130618	-	5.6e-192	935	966
135	CM000467.1	29362782	29363749	29362807	29363746	+	1.4e-189	938	939
136	CM000467.1	28862425	28861424	28862373	28861431	-	6.3e-189	967	942
137	CM000467.1	27849039	27850012	27849083	27850097	+	1.6e-188	935	1014
138	CM000467.1	129604308	129603331	129604278	129603345	-	4.4e-186	952	933
139	CM000467.1	29214892	29215891	29214946	29215885	+	1.1e-185	964	939
140	CM000467.1	29214892	29215891	29214964	29215885	+	1.1e-185	964	921
141	CM000467.1	29171599	29172572	29171626	29172550	+	2.2e-183	942	924
142	CM000467.1	29236679	29237649	29236704	29237655	+	1.1e-182	948	951
143	CM000467.1	29236679	29237649	29236725	29237655	+	1.1e-182	948	930
144	CM000467.1	27732819	27733802	27732851	27733793	+	1e-181	952	942
145	CM000467.1	28886976	28887977	28887016	28887952	+	2.5e-180	956	936
146	CM000467.1	28948716	28949716	28948764	28949703	+	8e-179	953	939
147	CM000467.1	28948716	28949716	28948767	28949703	+	8e-179	953	936
148	CM000467.1	28820401	28819418	28820355	28819392	-	1.3e-171	931	963
149	CM000467.1	28820401	28819418	28820289	28819392	-	1.3e-171	931	897
150	CM000467.1	28820401	28819418	28820283	28819392	-	1.3e-171	931	891
151	CM000467.1	29150392	29149414	29150359	29149408	-	8.8e-170	954	951
152	CM000467.1	29150392	29149414	29150341	29149408	-	8.8e-170	954	933
153	CM000467.1	29202603	29201620	29202572	29201624	-	5.5e-154	939	948
154	CM000467.1	29082043	29083021	29082009	29083041	+	6.3e-146	951	1032
155	CM000467.1	29082043	29083021	29082075	29083041	+	6.3e-146	951	966
156	CM000467.1	29082043	29083021	29082111	29083041	+	6.3e-146	951	930
157	CM000468.1	138116531	138117519	138116572	138117505	+	4.4e-207	966	933
158	CM000468.1	138116531	138117519	138116590	138117505	+	4.4e-207	966	915
159	CM000468.1	137946992	137947965	137947019	137947955	+	2.2e-205	939	936
160	CM000468.1	137970812	137971798	137970844	137971777	+	4.4e-200	952	933
161	CM000468.1	137856523	137857518	137856577	137857531	+	1.8e-197	935	954
162	CM000468.1	137991698	137992688	137991740	137992673	+	3.7e-194	947	933
163	CM000468.1	138006181	138007163	138006219	138007176	+	1.3e-193	955	957
164	CM000468.1	138025717	138026692	138025749	138026679	+	2.6e-190	950	930
165	CM000468.1	137831807	137832772	137831831	137832785	+	4.4e-190	923	954
166	CM000468.1	138089751	138090728	138089780	138090713	+	2e-189	952	933
167	CM000468.1	137900534	137901468	137900557	137901493	+	2.4e-185	915	936
168	CM000468.1	138053844	138054820	138053872	138054805	+	4.8e-182	945	933
169	CM000468.1	94110529	94109535	94110555	94109508	-	3.5e-176	961	1047
170	CM000468.1	94110529	94109535	94110480	94109508	-	3.5e-176	961	972
171	CM000468.1	94110529	94109535	94110387	94109508	-	3.5e-176	961	879
172	CM000468.1	137087642	137088641	137087613	137088639	+	3.5e-152	967	1026
173	CM000468.1	137087642	137088641	137087673	137088639	+	3.5e-152	967	966
174	CM000468.1	137087642	137088641	137087697	137088639	+	3.5e-152	967	942
175	CM000468.1	137062525	137061553	137062477	137061544	-	7.2e-148	929	933
176	CM000468.1	137062525	137061553	137062474	137061544	-	7.2e-148	929	930
177	CM000468.1	135915050	135916004	135915074	135916019	+	9.4e-146	902	945
178	CM000468.1	135915050	135916004	135915080	135916019	+	9.4e-146	902	939
179	CM000470.1	35911897	35910902	35911872	35910912	-	7.2e-209	948	960
180	CM000470.1	35911897	35910902	35911842	35910912	-	7.2e-209	948	930
181	CM000470.1	76970752	76969742	76970710	76969753	-	5.1e-207	956	957
182	CM000470.1	95100784	95101781	95100828	95101764	+	7e-207	957	936
183	CM000470.1	95126645	95127640	95126579	95127623	+	2.2e-205	957	1044
184	CM000470.1	95126645	95127640	95126606	95127623	+	2.2e-205	957	1017
185	CM000470.1	95126645	95127640	95126687	95127623	+	2.2e-205	957	936
186	CM000470.1	94854953	94853964	94854901	94853932	-	4.8e-204	938	969
187	CM000470.1	94904333	94903352	94904293	94903357	-	9.1e-203	940	936
188	CM000470.1	94887739	94888733	94887775	94888717	+	1.3e-202	951	942
189	CM000470.1	77058813	77059794	77058748	77059789	+	1.3e-202	954	1041
190	CM000470.1	77058813	77059794	77058844	77059789	+	1.3e-202	954	945
191	CM000470.1	77058813	77059794	77058868	77059789	+	1.3e-202	954	921
192	CM000470.1	76983330	76982318	76983286	76982329	-	7.3e-202	957	957
193	CM000470.1	94930085	94931075	94930074	94931067	+	3.9e-199	937	993
194	CM000470.1	94930085	94931075	94930116	94931067	+	3.9e-199	937	951
195	CM000470.1	76964524	76963521	76964491	76963534	-	6.5e-199	954	957
196	CM000470.1	94896071	94897072	94896122	94897064	+	1.5e-198	948	942
197	CM000470.1	94945419	94944438	94945382	94944452	-	5.7e-198	938	930
198	CM000470.1	95038521	95039508	95038560	95039493	+	7.4e-198	960	933
199	CM000470.1	76934217	76935215	76934247	76935210	+	1.7e-195	953	963
200	CM000470.1	76869310	76870281	76869340	76870300	+	4.8e-191	937	960
201	CM000470.1	77022520	77021525	77022492	77021556	-	5.2e-191	953	936
202	CM000470.1	77022520	77021525	77022468	77021556	-	5.2e-191	953	912
203	CM000470.1	83689802	83688827	83689858	83688820	-	2.1e-189	945	1038
204	CM000470.1	83689802	83688827	83689771	83688820	-	2.1e-189	945	951
205	CM000470.1	94991544	94992528	94991579	94992524	+	1.6e-188	951	945
206	CM000470.1	76892329	76891322	76892290	76891333	-	9.8e-188	953	957
207	CM000470.1	95051942	95052931	95051982	95052957	+	1.1e-187	955	975
208	CM000470.1	95051942	95052931	95051988	95052957	+	1.1e-187	955	969
209	CM000470.1	76901845	76900838	76901895	76900851	-	3.8e-184	954	1044
210	CM000470.1	76901845	76900838	76901805	76900851	-	3.8e-184	954	954
211	CM000470.1	35826441	35825468	35826413	35825474	-	2.6e-176	939	939
212	CM000470.1	95165758	95166752	95165736	95166762	+	4.5e-169	939	1026
213	CM000470.1	95165758	95166752	95165799	95166762	+	4.5e-169	939	963
214	CM000470.1	95176966	95177918	95176989	95177940	+	1e-163	906	951
215	CM000471.1	42325194	42324238	42325226	42324239	-	3.3e-173	921	987
216	CM000471.1	42325194	42324238	42325214	42324239	-	3.3e-173	921	975
217	CM000471.1	42325194	42324238	42325169	42324239	-	3.3e-173	921	930
218	CM000471.1	42325194	42324238	42325166	42324239	-	3.3e-173	921	927
219	CM000472.1	54623075	54622101	54623042	54622112	-	6.7e-215	949	930
220	CM000472.1	55538210	55537237	55538182	55537207	-	3.8e-214	931	975
221	CM000472.1	55538210	55537237	55538113	55537207	-	3.8e-214	931	906
222	CM000472.1	55538210	55537237	55538095	55537207	-	3.8e-214	931	888
223	CM000472.1	120382452	120383441	120382442	120383423	+	1.4e-212	957	981
224	CM000472.1	120382452	120383441	120382460	120383423	+	1.4e-212	957	963
225	CM000472.1	120382452	120383441	120382493	120383423	+	1.4e-212	957	930
226	CM000472.1	52747370	52746374	52747337	52746383	-	3.5e-211	943	954
227	CM000472.1	52747370	52746374	52747334	52746383	-	3.5e-211	943	951
228	CM000472.1	52747370	52746374	52747325	52746383	-	3.5e-211	943	942
229	CM000472.1	54555419	54554448	54555398	54554453	-	5.9e-211	931	945
230	CM000472.1	6600819	6601830	6600832	6601825	+	4e-210	967	993
231	CM000472.1	6600819	6601830	6600880	6601825	+	4e-210	967	945
232	CM000472.1	55558360	55559356	55558394	55559342	+	7.1e-210	952	948
233	CM000472.1	55558360	55559356	55558433	55559342	+	7.1e-210	952	909
234	CM000472.1	51907817	51908818	51907867	51908803	+	6.8e-209	964	936
235	CM000472.1	54538556	54537568	54538512	54537582	-	2.5e-208	949	930
236	CM000472.1	52479968	52480962	52480014	52480944	+	1.8e-207	948	930
237	CM000472.1	54330016	54331005	54330020	54330998	+	3.6e-207	956	978
238	CM000472.1	54330016	54331005	54330059	54330998	+	3.6e-207	956	939
239	CM000472.1	52091114	52090141	52091090	52090145	-	1.2e-206	938	945
240	CM000472.1	52472361	52473355	52472393	52473368	+	1.9e-206	940	975
241	CM000472.1	52472361	52473355	52472408	52473368	+	1.9e-206	940	960
242	CM000472.1	52472361	52473355	52472480	52473368	+	1.9e-206	940	888
243	CM000472.1	120122889	120121888	120122840	120121913	-	2.8e-206	955	927
244	CM000472.1	120122889	120121888	120122834	120121913	-	2.8e-206	955	921
245	CM000472.1	120122889	120121888	120122819	120121913	-	2.8e-206	955	906
246	CM000472.1	6556409	6557408	6556428	6557403	+	5e-206	956	975
247	CM000472.1	6556409	6557408	6556455	6557403	+	5e-206	956	948
248	CM000472.1	6556409	6557408	6556458	6557403	+	5e-206	956	945
249	CM000472.1	51923587	51924586	51923635	51924571	+	2.1e-205	962	936
250	CM000472.1	6549492	6550464	6549561	6550473	+	1.5e-204	925	912
251	CM000472.1	119717847	119718842	119717892	119718837	+	6.7e-203	949	945
252	CM000472.1	52595771	52594780	52595727	52594791	-	1e-202	970	936
253	CM000472.1	6525857	6526843	6525877	6526843	+	3e-202	946	966
254	CM000472.1	6525857	6526843	6525889	6526843	+	3e-202	946	954
255	CM000472.1	6525857	6526843	6525931	6526843	+	3e-202	946	912
256	CM000472.1	120076623	120077625	120076568	120077609	+	3.6e-202	965	1041
257	CM000472.1	120076623	120077625	120076637	120077609	+	3.6e-202	965	972
258	CM000472.1	120076623	120077625	120076673	120077609	+	3.6e-202	965	936
259	CM000472.1	120036384	120037381	120036395	120037310	+	1.3e-201	961	915
260	CM000472.1	120036384	120037381	120036434	120037310	+	1.3e-201	961	876
261	CM000472.1	119827029	119828002	119827060	119827996	+	3.8e-200	944	936
262	CM000472.1	54319472	54318475	54319462	54318484	-	1.7e-199	961	978
263	CM000472.1	54319472	54318475	54319423	54318484	-	1.7e-199	961	939
264	CM000472.1	119850525	119849535	119850475	119849539	-	3.9e-199	956	936
265	CM000472.1	120356072	120355078	120356028	120355095	-	9.3e-199	954	933
266	CM000472.1	54234673	54233672	54234621	54233676	-	1.3e-198	947	945
267	CM000472.1	54234673	54233672	54234579	54233676	-	1.3e-198	947	903
268	CM000472.1	54234673	54233672	54234570	54233676	-	1.3e-198	947	894
269	CM000472.1	52522674	52521676	52522619	52521644	-	7.3e-198	937	975
270	CM000472.1	120061329	120062332	120061380	120062316	+	1.2e-197	956	936
271	CM000472.1	47949161	47950120	47949184	47950114	+	1.7e-197	950	930
272	CM000472.1	52647999	52647014	52647955	52647037	-	1.9e-197	943	918
273	CM000472.1	52859785	52858808	52859782	52858798	-	2.4e-197	924	984
274	CM000472.1	52859785	52858808	52859737	52858798	-	2.4e-197	924	939
275	CM000472.1	119834452	119835424	119834482	119835418	+	2.5e-197	941	936
276	CM000472.1	120026413	120027408	120026457	120027390	+	1.1e-196	958	933
277	CM000472.1	120253067	120252072	120253028	120252086	-	1.4e-196	959	942
278	CM000472.1	120253067	120252072	120253022	120252086	-	1.4e-196	959	936
279	CM000472.1	52218790	52219780	52218829	52219768	+	1.6e-195	959	939
280	CM000472.1	52218790	52219780	52218832	52219768	+	1.6e-195	959	936
281	CM000472.1	52718405	52717426	52718372	52717424	-	3.3e-195	944	948
282	CM000472.1	52682477	52681491	52682437	52681489	-	4e-195	949	948
283	CM000472.1	54518684	54517702	54518646	54517701	-	2.8e-194	954	945
284	CM000472.1	52201476	52202465	52201515	52202454	+	4.4e-194	954	939
285	CM000472.1	52201476	52202465	52201518	52202454	+	4.4e-194	954	936
286	CM000472.1	52201476	52202465	52201560	52202454	+	4.4e-194	954	894
287	CM000472.1	52387877	52386898	52387844	52386908	-	9e-194	955	936
288	CM000472.1	52330005	52329039	52330106	52329026	-	5.1e-193	946	1080
289	CM000472.1	52330005	52329039	52330031	52329026	-	5.1e-193	946	1005
290	CM000472.1	52330005	52329039	52330016	52329026	-	5.1e-193	946	990
291	CM000472.1	52330005	52329039	52329983	52329026	-	5.1e-193	946	957
292	CM000472.1	51747702	51748694	51747758	51748694	+	1.3e-191	957	936
293	CM000472.1	54305719	54306715	54305764	54306709	+	3.8e-191	959	945
294	CM000472.1	7514363	7513361	7514311	7513375	-	4.7e-191	969	936
295	CM000472.1	47977427	47978379	47977463	47978375	+	1.1e-190	936	912
296	CM000472.1	119841038	119842033	119841092	119842028	+	1.4e-190	950	936
297	CM000472.1	119841038	119842033	119841128	119842028	+	1.4e-190	950	900
298	CM000472.1	51915974	51916980	51916026	51916968	+	5.2e-190	953	942
299	CM000472.1	119806636	119805657	119806651	119805652	-	2.3e-189	945	999
300	CM000472.1	119751020	119752018	119751086	119752043	+	4.5e-189	963	957
301	CM000472.1	52126851	52127834	52126883	52127858	+	1.7e-188	956	975
302	CM000472.1	52126851	52127834	52126904	52127858	+	1.7e-188	956	954
303	CM000472.1	7627801	7626825	7627775	7626830	-	2e-188	944	945
304	CM000472.1	52032900	52031912	52032868	52031923	-	2.2e-188	951	945
305	CM000472.1	120236880	120235890	120236834	120235904	-	2.3e-188	945	930
306	CM000472.1	120132209	120131208	120132158	120131222	-	2.4e-187	953	936
307	CM000472.1	120209326	120208332	120209278	120208336	-	5.9e-187	954	942
308	CM000472.1	6572388	6571426	6572358	6571431	-	1.4e-186	932	927
309	CM000472.1	51891940	51892923	51891966	51892911	+	1.9e-186	941	945
310	CM000472.1	51891940	51892923	51891969	51892911	+	1.9e-186	941	942
311	CM000472.1	51891940	51892923	51891972	51892911	+	1.9e-186	941	939
312	CM000472.1	51891940	51892923	51891993	51892911	+	1.9e-186	941	918
313	CM000472.1	52372443	52373406	52372419	52373400	+	2.1e-186	937	981
314	CM000472.1	52372443	52373406	52372440	52373400	+	2.1e-186	937	960
315	CM000472.1	52372443	52373406	52372485	52373400	+	2.1e-186	937	915
316	CM000472.1	50720245	50719274	50720209	50719279	-	2.8e-186	950	930
317	CM000472.1	50720245	50719274	50720191	50719279	-	2.8e-186	950	912
318	CM000472.1	51651277	51652248	51651204	51652257	+	5.5e-186	954	1053
319	CM000472.1	51651277	51652248	51651210	51652257	+	5.5e-186	954	1047
320	CM000472.1	51651277	51652248	51651267	51652257	+	5.5e-186	954	990
321	CM000472.1	51651277	51652248	51651306	51652257	+	5.5e-186	954	951
322	CM000472.1	48038589	48039535	48038599	48039529	+	5.5e-186	932	930
323	CM000472.1	48057378	48058341	48057324	48058314	+	8.8e-186	926	990
324	CM000472.1	48057378	48058341	48057345	48058314	+	8.8e-186	926	969
325	CM000472.1	48057378	48058341	48057405	48058314	+	8.8e-186	926	909
326	CM000472.1	48057378	48058341	48057438	48058314	+	8.8e-186	926	876
327	CM000472.1	47996221	47997165	47996229	47997147	+	1.1e-185	929	918
328	CM000472.1	55630184	55631161	55630216	55631161	+	2e-185	947	945
329	CM000472.1	54294681	54295660	54294720	54295653	+	3.4e-185	944	933
330	CM000472.1	54294681	54295660	54294729	54295653	+	3.4e-185	944	924
331	CM000472.1	51761987	51762954	51762019	51762949	+	7.9e-185	953	930
332	CM000472.1	52189750	52190728	52189780	52190713	+	9e-185	949	933
333	CM000472.1	51935133	51936122	51935165	51936152	+	2.3e-184	954	987
334	CM000472.1	52349194	52350145	52349117	52350140	+	2.5e-184	911	1023
335	CM000472.1	52349194	52350145	52349171	52350140	+	2.5e-184	911	969
336	CM000472.1	52349194	52350145	52349237	52350140	+	2.5e-184	911	903
337	CM000472.1	54474363	54473362	54474309	54473364	-	2.9e-184	948	945
338	CM000472.1	52272997	52273997	52273046	52273985	+	8e-184	952	939
339	CM000472.1	120195336	120194339	120195288	120194346	-	2.7e-183	958	942
340	CM000472.1	119618319	119617315	119618256	119617314	-	1.8e-182	966	942
341	CM000472.1	52574898	52573927	52574874	52573950	-	2.1e-182	942	924
342	CM000472.1	52816336	52817324	52816376	52817294	+	5e-182	945	918
343	CM000472.1	55618833	55619825	55618883	55619819	+	7.9e-182	961	936
344	CM000472.1	52150830	52151808	52150861	52151800	+	8e-182	942	939
345	CM000472.1	55479643	55480641	55479691	55480627	+	1.7e-181	951	936
346	CM000472.1	52234220	52233232	52234175	52233227	-	1.8e-181	934	948
347	CM000472.1	119789186	119788216	119789249	119788190	-	1.8e-181	934	1059
348	CM000472.1	119789186	119788216	119789186	119788190	-	1.8e-181	934	996
349	CM000472.1	119789186	119788216	119789159	119788190	-	1.8e-181	934	969
350	CM000472.1	119789186	119788216	119789153	119788190	-	1.8e-181	934	963
351	CM000472.1	7616923	7615947	7616897	7615952	-	3.1e-181	948	945
352	CM000472.1	54147770	54148733	54147790	54148744	+	5.5e-181	910	954
353	CM000472.1	54147770	54148733	54147835	54148744	+	5.5e-181	910	909
354	CM000472.1	54147770	54148733	54147838	54148744	+	5.5e-181	910	906
355	CM000472.1	52567809	52566837	52567781	52566848	-	7.7e-181	945	933
356	CM000472.1	55828622	55827628	55828573	55827643	-	4.1e-180	946	930
357	CM000472.1	55828622	55827628	55828546	55827643	-	4.1e-180	946	903
358	CM000472.1	52442805	52443788	52442890	52443790	+	1.1e-179	930	900
359	CM000472.1	52011089	52010108	52011058	52010125	-	1.2e-179	948	933
360	CM000472.1	52805247	52806243	52805296	52806214	+	2.4e-179	952	918
361	CM000472.1	48098946	48098026	48099006	48098025	-	1.7e-178	930	981
362	CM000472.1	7475162	7474214	7475152	7474183	-	2.3e-178	939	969
363	CM000472.1	7475162	7474214	7475059	7474183	-	2.3e-178	939	876
364	CM000472.1	6448762	6447784	6448821	6447771	-	4e-177	941	1050
365	CM000472.1	6448762	6447784	6448722	6447771	-	4e-177	941	951
366	CM000472.1	51464739	51465699	51464673	51465708	+	1.1e-176	949	1035
367	CM000472.1	51464739	51465699	51464763	51465708	+	1.1e-176	949	945
