count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
106	CM002899.2	31344798	31345743	31344773	31345769	+	3.5e-116	915	996
107	CM002899.2	5197991	5197072	5197991	5197073	-	4.4e-116	903	918
108	CM002899.2	5197991	5197072	5197964	5197073	-	4.4e-116	903	891
109	CM002899.2	31467007	31467977	31466993	31467977	+	4.9e-116	930	984
110	CM002899.2	31438764	31439715	31438763	31439726	+	1.1e-115	921	963
111	CM002899.2	5164992	5164050	5164931	5164055	-	8.1e-115	936	876
112	CM002899.2	5281024	5281975	5281023	5281962	+	4.4e-114	927	939
113	CM002899.2	5281024	5281975	5281086	5281962	+	4.4e-114	927	876
114	CM002899.2	31476824	31477807	31476812	31477793	+	6.2e-114	938	981
115	CM002899.2	31476824	31477807	31476839	31477793	+	6.2e-114	938	954
116	CM002899.2	31472281	31473268	31472271	31473258	+	3.5e-113	941	987
117	CM002899.2	31472281	31473268	31472298	31473258	+	3.5e-113	941	960
118	CM002899.2	5361118	5362075	5361110	5362094	+	4.9e-113	907	984
119	CM002899.2	31323563	31322663	31323623	31322669	-	4.6e-112	870	954
120	CM002899.2	31323563	31322663	31323608	31322669	-	4.6e-112	870	939
121	CM002899.2	31323563	31322663	31323545	31322669	-	4.6e-112	870	876
122	CM002899.2	31481921	31482872	31481938	31482892	+	2.5e-109	902	954
123	CM002899.2	31313405	31312501	31313450	31312511	-	6.1e-108	880	939
124	CM002899.2	5288046	5288998	5288030	5288969	+	1.5e-107	930	939
125	CM002899.2	5288046	5288998	5288045	5288969	+	1.5e-107	930	924
126	CM002899.2	5293958	5294899	5293948	5294887	+	1.9e-106	869	939
127	CM002899.2	5293958	5294899	5294011	5294887	+	1.9e-106	869	876
128	CM002899.2	31296624	31297568	31296623	31297559	+	7.4e-106	921	936
129	CM002899.2	5299681	5300615	5299647	5300604	+	5.3e-104	909	957
130	CM002899.2	5299681	5300615	5299680	5300604	+	5.3e-104	909	924
131	CM002899.2	5309091	5308152	5309098	5308108	-	1.1e-103	897	990
132	CM002899.2	5333244	5334213	5333243	5334197	+	2e-100	938	954
133	CM002899.2	5333244	5334213	5333246	5334197	+	2e-100	938	951
134	CM002899.2	31303483	31304430	31303482	31304421	+	4.4e-98	927	939
135	CM002899.2	31308052	31308968	31307994	31308975	+	1e-97	877	981
136	CM002899.2	5343585	5344512	5343583	5344504	+	7.9e-94	906	921
137	CM002899.2	5321886	5322856	5321885	5322839	+	3.1e-93	938	954
138	CM002899.2	5339398	5340361	5339346	5340267	+	1.3e-92	932	921
139	CM002899.2	5368550	5369506	5368549	5369503	+	3.6e-87	924	954
140	CM002899.2	5351644	5352590	5351643	5352588	+	3.2e-75	927	945
141	CM002905.2	40268567	40269520	40268566	40269508	+	7.8e-148	936	942
142	CM002905.2	40276859	40277818	40276858	40277800	+	1.1e-147	937	942
143	CM002905.2	40236650	40237589	40236610	40237591	+	6e-147	931	981
144	CM002905.2	40236650	40237589	40236649	40237591	+	6e-147	931	942
145	CM002905.2	40236650	40237589	40236685	40237591	+	6e-147	931	906
146	CM002905.2	40261217	40262172	40261216	40262146	+	3.2e-145	933	930
147	CM002905.2	40307668	40308631	40307634	40308621	+	7.7e-145	931	987
148	CM002905.2	40307668	40308631	40307676	40308621	+	7.7e-145	931	945
149	CM002905.2	40280948	40281905	40280863	40281895	+	2.6e-144	932	1032
150	CM002905.2	40280948	40281905	40280947	40281895	+	2.6e-144	932	948
151	CM002905.2	40250025	40249075	40250025	40249083	-	4.7e-144	928	942
152	CM002905.2	40303151	40304106	40303150	40304089	+	4.5e-143	934	939
153	CM002905.2	40293515	40294478	40293514	40294468	+	3.2e-142	941	954
154	CM002905.2	40239604	40240552	40239603	40240548	+	7.9e-142	926	945
155	CM002905.2	21679267	21680197	21679266	21680193	+	5.5e-141	918	927
156	CM002905.2	21679267	21680197	21679275	21680193	+	5.5e-141	918	918
157	CM002905.2	21679267	21680197	21679302	21680193	+	5.5e-141	918	891
158	CM002905.2	40296774	40297726	40296773	40297700	+	9.2e-141	931	927
159	CM002905.2	21663245	21664185	21663244	21664180	+	1.6e-140	926	936
160	CM002905.2	21663245	21664185	21663253	21664180	+	1.6e-140	926	927
161	CM002905.2	21663245	21664185	21663280	21664180	+	1.6e-140	926	900
162	CM002905.2	21673671	21674617	21673670	21674624	+	5.2e-140	926	954
163	CM002905.2	21673671	21674617	21673679	21674624	+	5.2e-140	926	945
164	CM002905.2	21673671	21674617	21673706	21674624	+	5.2e-140	926	918
165	CM002905.2	21673671	21674617	21673748	21674624	+	5.2e-140	926	876
166	CM002905.2	40287132	40288074	40287131	40288073	+	1.3e-137	921	942
167	CM002905.2	40254723	40255683	40254722	40255667	+	2.3e-136	936	945
168	CM002905.2	40226120	40227062	40226119	40227058	+	9.4e-134	924	939
169	CM002905.2	40215704	40216652	40215703	40216642	+	1.1e-131	927	939
170	CM002905.2	40220091	40221029	40220090	40221029	+	4e-129	918	939
171	CM002905.2	40202928	40203867	40202927	40203866	+	8.5e-126	918	939
172	CM002905.2	21685447	21686381	21685446	21686370	+	2.4e-121	928	924
173	CM002905.2	21685447	21686381	21685482	21686370	+	2.4e-121	928	888
174	CM002905.2	21709376	21710328	21709330	21710335	+	5.9e-117	939	1005
175	CM002905.2	21709376	21710328	21709375	21710335	+	5.9e-117	939	960
176	CM002905.2	21709376	21710328	21709384	21710335	+	5.9e-117	939	951
177	CM002905.2	21709376	21710328	21709411	21710335	+	5.9e-117	939	924
178	CM002905.2	21692489	21693419	21692488	21693418	+	2.4e-116	918	930
179	CM002905.2	21692489	21693419	21692524	21693418	+	2.4e-116	918	894
180	CM002905.2	40232990	40233926	40232989	40233907	+	3.6e-113	918	918
181	CM002905.2	21702817	21703713	21702816	21703737	+	9.7e-110	884	921
182	CM002905.2	21702817	21703713	21702825	21703737	+	9.7e-110	884	912
183	CM002905.2	21655909	21656828	21655908	21656934	+	5.7e-108	905	1026
184	CM002905.2	21655909	21656828	21655944	21656934	+	5.7e-108	905	990
185	CM002905.2	21655909	21656828	21656040	21656934	+	5.7e-108	905	894
186	CM002905.2	21655909	21656828	21656052	21656934	+	5.7e-108	905	882
187	CM002905.2	40195758	40196695	40195757	40196708	+	2.4e-97	915	951
188	CM002905.2	40316442	40315544	40316445	40315494	-	3.3e-94	891	951
189	CM002905.2	21725454	21726312	21725374	21726301	+	5.7e-84	836	927
190	CM002905.2	21727522	21728409	21727495	21728410	+	2.9e-82	859	915
191	CM002905.2	21738372	21739310	21738371	21739313	+	1.9e-76	916	942
192	CM002905.2	21729913	21730766	21729833	21730766	+	5.9e-76	831	933
193	CM002905.2	21713570	21714459	21713573	21714509	+	6.4e-75	873	936
194	CM002905.2	21713570	21714459	21713597	21714509	+	6.4e-75	873	912
195	KZ115332.1	75915	74934	75997	74923	-	5.6e-195	938	1074
196	KZ115332.1	75915	74934	75922	74923	-	5.6e-195	938	999
197	KZ115332.1	75915	74934	75913	74923	-	5.6e-195	938	990
198	KZ115332.1	106133	105152	106128	105138	-	3.7e-193	938	990
199	KZ115332.1	106133	105152	106059	105138	-	3.7e-193	938	921
200	KZ115332.1	106133	105152	106035	105138	-	3.7e-193	938	897
201	KZ115332.1	81189	80204	81190	80203	-	3.3e-188	938	987
202	KZ115332.1	81189	80204	81181	80203	-	3.3e-188	938	978
203	KZ115332.1	84201	83222	84210	83232	-	1.3e-187	938	978
204	KZ115332.1	87094	86109	87097	86098	-	5.5e-185	938	999
205	KZ115332.1	87094	86109	87088	86098	-	5.5e-185	938	990
206	KZ115332.1	87094	86109	86992	86098	-	5.5e-185	938	894
207	KZ115332.1	93103	92130	93112	92095	-	2.2e-182	935	1017
208	KZ115332.1	97597	96638	97606	96601	-	5.9e-180	930	1005
209	KZ115332.1	102146	101170	102155	101144	-	6e-177	935	1011
210	KZ115332.1	164556	165512	164531	165536	+	8e-171	937	1005
211	KZ115332.1	164556	165512	164555	165536	+	8e-171	937	981
212	KZ115332.1	133753	134716	133756	134704	+	2e-170	937	948
213	KZ115332.1	147128	148097	147145	148087	+	2.6e-170	936	942
214	KZ115332.1	161125	162093	161129	162107	+	1.2e-169	938	978
215	KZ115332.1	161125	162093	161171	162107	+	1.2e-169	938	936
216	KZ115332.1	139095	140048	139094	140036	+	6.2e-169	936	942
217	KZ115332.1	156230	157190	156229	157174	+	5.4e-166	936	945
218	KZ115332.1	170618	171578	170617	171568	+	1.5e-164	939	951
219	KZ115332.1	170618	171578	170635	171568	+	1.5e-164	939	933
220	KZ115332.1	176051	177014	176050	177001	+	2.8e-164	939	951
221	KZ115332.1	126759	127715	126766	127747	+	5.3e-164	936	981
222	KZ115332.1	126759	127715	126874	127747	+	5.3e-164	936	873
223	KZ115332.1	195955	196916	195954	196914	+	1.4e-160	940	960
224	KZ115332.1	184621	185587	184625	185588	+	3.2e-158	932	963
225	KZ115332.1	184621	185587	184646	185588	+	3.2e-158	932	942
226	KZ115332.1	190395	191361	190399	191362	+	5.2e-156	936	963
227	KZ115332.1	46408	47391	46331	47384	+	1.2e-153	934	1053
228	KZ115332.1	46408	47391	46403	47384	+	1.2e-153	934	981
229	KZ115332.1	46408	47391	46505	47384	+	1.2e-153	934	879
230	KZ115332.1	56160	57141	56169	57135	+	2.2e-149	942	966
231	KZ115332.1	56160	57141	56256	57135	+	2.2e-149	942	879
232	KZ115332.1	40401	41381	40396	41374	+	2.3e-149	936	978
233	KZ115332.1	40401	41381	40471	41374	+	2.3e-149	936	903
234	KZ115332.1	40401	41381	40495	41374	+	2.3e-149	936	879
235	KZ115332.1	115355	114392	115355	114398	-	1e-145	940	957
236	KZ115332.1	115355	114392	115277	114398	-	1e-145	940	879
237	KZ115332.1	226785	227747	226784	227768	+	2.4e-144	929	984
238	KZ115332.1	226785	227747	226835	227768	+	2.4e-144	929	933
239	KZ115332.1	121403	120445	121404	120507	-	3.8e-143	928	897
240	KZ115332.1	221257	222215	221256	222216	+	5.2e-141	928	960
241	KZ115332.1	221257	222215	221310	222216	+	5.2e-141	928	906
242	KZ115332.1	216949	217880	216941	217919	+	5.2e-102	897	978
243	KZ114917.1	101109	100127	101190	100074	-	4.8e-194	938	1116
244	KZ114917.1	101109	100127	101115	100074	-	4.8e-194	938	1041
245	KZ114917.1	101109	100127	101106	100074	-	4.8e-194	938	1032
246	KZ114917.1	101109	100127	100959	100074	-	4.8e-194	938	885
247	KZ114917.1	75533	74552	75615	74541	-	9.8e-194	938	1074
248	KZ114917.1	75533	74552	75540	74541	-	9.8e-194	938	999
249	KZ114917.1	131440	130459	131435	130445	-	3.7e-193	938	990
250	KZ114917.1	131440	130459	131366	130445	-	3.7e-193	938	921
251	KZ114917.1	131440	130459	131342	130445	-	3.7e-193	938	897
252	KZ114917.1	80954	79969	80955	79968	-	4.4e-191	939	987
253	KZ114917.1	80954	79969	80946	79968	-	4.4e-191	939	978
254	KZ114917.1	106388	105403	106389	105402	-	6e-189	938	987
255	KZ114917.1	106388	105403	106380	105402	-	6e-189	938	978
256	KZ114917.1	109399	108420	109408	108430	-	1.3e-187	938	978
257	KZ114917.1	83968	82989	83977	82999	-	1.6e-187	938	978
258	KZ114917.1	112290	111305	112293	111294	-	5.5e-185	938	999
259	KZ114917.1	112290	111305	112284	111294	-	5.5e-185	938	990
260	KZ114917.1	112290	111305	112188	111294	-	5.5e-185	938	894
261	KZ114917.1	118299	117326	118308	117291	-	2.2e-182	935	1017
262	KZ114917.1	122808	121849	122817	121812	-	5.9e-180	930	1005
263	KZ114917.1	127454	126478	127463	126452	-	2e-177	935	1011
264	KZ114917.1	155477	156440	155480	156428	+	2e-170	937	948
265	KZ114917.1	169052	170021	169069	170011	+	2.6e-170	936	942
266	KZ114917.1	186481	187437	186456	187461	+	5.6e-170	937	1005
267	KZ114917.1	186481	187437	186480	187461	+	5.6e-170	937	981
268	KZ114917.1	183050	184018	183054	184032	+	1.2e-169	938	978
269	KZ114917.1	183050	184018	183096	184032	+	1.2e-169	938	936
270	KZ114917.1	160820	161773	160819	161761	+	2.6e-168	936	942
271	KZ114917.1	178153	179113	178152	179097	+	3.1e-166	936	945
272	KZ114917.1	192559	193515	192558	193509	+	3.5e-164	939	951
273	KZ114917.1	192559	193515	192576	193509	+	3.5e-164	939	933
274	KZ114917.1	197823	198786	197822	198773	+	2.7e-163	939	951
275	KZ114917.1	148494	149447	148498	149389	+	2.7e-161	936	891
276	KZ114917.1	218073	219034	218072	219032	+	6e-160	940	960
277	KZ114917.1	206430	207395	206433	207396	+	3e-158	932	963
278	KZ114917.1	206430	207395	206454	207396	+	3e-158	932	942
279	KZ114917.1	212209	213175	212213	213176	+	6.2e-156	932	963
280	KZ114917.1	46408	47391	46331	47384	+	1.2e-153	934	1053
281	KZ114917.1	46408	47391	46403	47384	+	1.2e-153	934	981
282	KZ114917.1	46408	47391	46505	47384	+	1.2e-153	934	879
283	KZ114917.1	40401	41381	40396	41374	+	2.3e-149	936	978
284	KZ114917.1	40401	41381	40471	41374	+	2.3e-149	936	903
285	KZ114917.1	40401	41381	40495	41374	+	2.3e-149	936	879
286	KZ114917.1	143481	142523	143482	142522	-	1.8e-147	928	960
287	KZ114917.1	143481	142523	143401	142522	-	1.8e-147	928	879
288	KZ114917.1	55658	56637	55666	56632	+	3.3e-147	941	966
289	KZ114917.1	55658	56637	55753	56632	+	3.3e-147	941	879
290	KZ114917.1	238363	239325	238362	239346	+	6.3e-146	929	984
291	KZ114917.1	238363	239325	238413	239346	+	6.3e-146	929	933
292	KZ114917.1	137421	136458	137421	136464	-	1e-145	940	957
293	KZ114917.1	137421	136458	137343	136464	-	1e-145	940	879
294	KZ114917.1	232629	233587	232628	233588	+	1.3e-140	928	960
295	KZ114917.1	232629	233587	232682	233588	+	1.3e-140	928	906
296	KZ114917.1	228396	229327	228388	229366	+	9e-103	897	978
